MSE,MAE
0.07213486349553039,0.20146918304864753
0.07327748665308281,0.20404380250564283
0.07323133567733409,0.19485280483631542
0.07091357558713487,0.1901577798607776
0.07446502262511577,0.19848925830237846
0.08386642512259829,0.22596960144688139
0.0806707696697652,0.2184180328207931
0.0785537029575904,0.2074339328187068
0.0719483207136634,0.1923791534670535
0.07184270044039619,0.1910258389246548
0.07059932244313008,0.18903118721221135
0.07127938978491698,0.19128422855048405
0.07055405231070533,0.1907358922353307
0.07415936858686746,0.20090160212984515
0.07293826411686805,0.18986960037108458
0.07073034199281023,0.19133836871406662
0.07316118592111448,0.20665310731725295
0.0688696992476217,0.1949930922838353
0.07059262825342265,0.20218172323970648
0.06980251057701457,0.19371678608553614
0.07123739700841603,0.18756193338325514
0.07062079563031297,0.19338841471472357
0.0761248720603632,0.20949534180499615
0.07294241188452222,0.19708839278154644
0.07221859320654812,0.19868943068140904
0.07112720091980405,0.19047937159987596
0.07112957082749412,0.18790684877153138
0.06769636812819224,0.18258162033174383
0.07181388678508945,0.19322309945917931
0.07201945937942907,0.18502292680471216
0.07772289785765345,0.21137363634091497
0.07445751625340424,0.21496277153409996
0.07573410572189616,0.21772310969111514
0.07306043607898223,0.20182264781678735
0.07179409227942435,0.19087589285579953
0.07060968691765472,0.19585819041777253
0.0781737359859162,0.21346669885001981
0.08347709277422934,0.22732425627914754
0.08012483245653018,0.2221574837765509
